id,latitude,longitude,norm_score
0,34.07572239300049,-118.30301712299968,1
2,34.01097312100046,-118.34158773599972,1
3,34.00790120200048,-118.25903697699971,2
4,34.04012376300045,-118.26498963499972,1
5,34.02888323300044,-118.35308896599969,2
6,34.05230281300044,-118.26338632799968,1
10,34.04518134900047,-118.45025632399972,2
11,34.07687382000046,-118.26535895999967,2
12,34.10546395500046,-118.2923675139997,2
14,34.07752122500045,-118.2131059239997,1
16,34.02829231300046,-118.40269589399969,2
19,34.00349102100046,-118.28709702299972,1
20,34.111603448000494,-118.2612572749997,2
22,34.11332407100048,-118.19142869099971,2
23,33.98673233600044,-118.33290641599967,2
24,33.95386236800044,-118.2919460489997,1
25,34.097151960000474,-118.35826821299969,1
26,34.07316318500045,-118.37406665299972,2
28,33.927010235000466,-118.24839605799968,1
29,33.92303021000049,-118.27377957999971,2
30,34.10881395500047,-118.22766603799971,1
33,33.91203300100045,-118.23502647699968,1
35,33.95620432700048,-118.11982734499969,1
36,33.94049278700044,-118.13166748599969,1
37,33.92203085800048,-118.14007941599971,2
39,33.87544370900048,-118.28237834699968,1
40,33.90050135700045,-118.31913709299971,1
42,33.978672351000455,-118.21899775099968,1
43,33.88913047700049,-118.3522981749997,1
45,33.98850075300044,-118.1889476929997,1
46,33.94496379700047,-118.19748997399972,1
47,33.95744265300044,-118.43916786999972,1
49,33.97375380400047,-118.35768598199968,2
50,34.01760359900044,-118.49296772799971,1
51,34.02842266300047,-118.49353692399967,1
53,34.01013019000044,-118.4726765529997,2
58,33.94370374600044,-117.99197990399972,1
59,33.94588059400047,-118.03256659999971,1
60,33.97639122200047,-118.06602748799969,2
61,33.84278230300049,-118.0123492889997,2
62,33.87037308800046,-117.99698969499968,1
63,33.93180277600044,-117.95265760399968,2
64,33.90267385900046,-118.00708748799968,2
65,34.014032005000445,-118.11318817799969,2
68,33.80096162500047,-117.9932877499997,1
69,33.86631050800048,-118.08104817099968,2
70,33.344162507000476,-118.32659746699971,1
72,33.79380105600046,-118.3173599859997,2
73,33.79895423200048,-118.06819999099969,1
75,33.73272331400045,-118.29229799399968,1
77,33.76119179000045,-118.08841730099971,1
78,33.76935171000048,-118.18452882299971,1
79,33.76151332100045,-118.1374897929997,1
84,33.81356214200048,-118.21653847799968,1
86,33.771432968000454,-118.15235840199972,2
87,33.79356208100046,-118.12236917399969,2
88,34.127784249000456,-118.0531358559997,1
90,34.14363048400048,-118.0038982539997,1
91,34.20996133800048,-118.23087699599972,2
92,34.11205098400046,-118.1547394649997,1
94,34.25460192400044,-118.2872577869997,2
95,34.145212066000454,-118.13830665399968,1
99,34.16917042600045,-118.29181569799971,2
100,34.16361316400048,-118.2649592199997,1
102,34.13853379300048,-118.2438685629997,2
103,34.15379345200046,-118.2372076689997,2
104,34.19002210700046,-118.2271663619997,1
105,34.228570997000475,-118.2469491709997,1
106,34.19807340300048,-118.59909883299969,1
107,34.22192313800048,-118.60967892099967,2
108,34.208401481000465,-118.5759399529997,1
109,34.197812702000476,-118.63800835599972,1
110,34.25282047300044,-118.5950275619997,2
111,34.181362512000476,-118.93538922299967,1
112,34.38552128500049,-118.51401927999967,1
113,34.23588364000045,-118.5210581879997,1
116,34.235514315000444,-118.4752661759997,1
118,34.262123129000486,-118.46175755399969,2
120,34.16990038700044,-118.5404890529997,1
121,34.20036322100049,-118.8758191979997,2
122,34.15138197400046,-118.83569741699972,1
123,34.18186218700049,-118.82387900199967,1
124,34.16201420300047,-118.59846880599969,1
125,34.22575108800049,-118.4489267519997,2
127,34.199811405000446,-118.48688906499967,1
128,34.17933339400048,-118.45792960399967,2
129,34.15306349100047,-118.43295885699968,1
130,34.15384124700046,-118.4873366009997,1
131,34.171151749000444,-118.32244798699969,2
132,34.167132618000494,-118.37252852099971,1
133,34.14446038000045,-118.3942796179997,2
134,34.20546425700047,-118.40193986299971,2
136,34.16615064800044,-118.39933720499971,2
137,34.132142289000456,-117.5964583979997,1
140,34.09580066400048,-117.90580975499972,1
142,34.07881169200044,-118.03912755799968,2
146,34.139050848000466,-117.85502967499968,1
147,33.99778168400047,-117.96604891099969,1
148,34.115861554000446,-117.77047586899971,1
149,34.05316312500048,-118.1388497799997,2
150,34.05779055600044,-117.6632889279997,2
151,34.07173367800044,-117.6995175839997,2
152,34.07463179600046,-117.61381669499968,2
153,34.044181998000454,-117.7523962999997,2
157,34.103161103000446,-117.81483837499968,2
164,34.07533134300047,-118.1443071059997,2
165,32.638750864000485,-117.06695864799968,2
166,32.60779270000046,-117.06010657499968,2
167,32.759303042000454,-117.00408641899969,2
169,32.73552282600048,-117.0330893309997,2
173,33.09305160500048,-117.24851904799971,1
178,33.167412028000456,-117.10243996299971,1
179,33.135241608000456,-117.04757992299972,1
180,33.36927229300045,-117.22599888499968,1
181,32.84544277600048,-117.25443694499972,2
182,32.85864290200044,-116.9208882529997,1
183,33.199460789000454,-117.28638577099969,1
185,32.846442127000444,-116.98605899099971,2
186,33.19725352700044,-117.25032656999969,2
187,33.21295203100044,-117.2223099739997,2
188,32.71385428400049,-117.12178827199972,1
191,32.76310057700044,-117.20166685299972,1
192,32.80228383600047,-117.16407821099972,1
193,32.681631724000454,-117.1699656939997,1
194,32.86214063200049,-117.21337664299972,2
196,33.01729208900048,-117.1075496899997,2
197,32.99882147000045,-117.0720857549997,2
198,32.945912337000436,-117.22171905399972,1
199,32.679880686000445,-117.04990884599971,1
200,33.712853604000486,-116.23375604799969,2
203,33.61149331500047,-114.60558689699968,1
204,32.97972082500047,-115.53253733599968,1
205,32.787693308000485,-115.5668281189997,1
206,32.84548188100047,-115.57421897399968,1
207,34.152872311000465,-116.3042363829997,1
208,33.72585386100047,-116.38247689599967,2
210,33.801430886000446,-116.51931849999971,1
211,33.76684029700044,-116.42074770499971,2
212,34.14809280400044,-116.41266599499971,2
213,34.46442224000049,-117.19576633599968,1
214,34.89102357000047,-117.0343667619997,2
215,34.032932779000475,-117.31366805999971,1
216,34.24360037000048,-116.90894817799972,1
217,34.06130132000044,-117.3200465279997,2
218,34.08952213000049,-117.44872821099972,1
219,34.126424262000455,-117.4595689999997,1
220,34.124621085000456,-117.1999375419997,2
221,34.26719375100049,-117.21500602099968,1
223,34.07064308200046,-117.11271590099972,1
225,34.06407343400048,-117.1690966919997,1
226,34.10670228200047,-117.37439820299971,1
227,34.502901609000446,-117.3018887499997,1
231,34.121384056000466,-117.3181694859997,2
235,33.91772061300048,-117.48638637399972,2
236,33.94427294200045,-117.37571908399968,2
238,33.90315181000045,-117.2644695629997,1
240,33.722373511000455,-116.92032774799969,1
241,33.74487194900047,-117.0159265579997,2
242,33.56719163900044,-117.22158870399971,1
243,33.81665144100049,-117.2130681479997,1
244,33.78646234200045,-116.9893090549997,1
245,33.70570172400045,-117.1970872179997,1
246,33.670563665000486,-117.8429592499997,1
247,33.46146027600048,-117.66786856399972,1
248,33.68015309200047,-117.90369808199972,1
250,33.64138260800047,-117.6890374299997,2
251,33.72037046300045,-118.00086978499968,1
252,33.67577332600047,-117.99961842399972,2
254,33.57790207800048,-117.7256093419997,1
256,33.501112796000484,-117.6601387989997,1
258,33.74805249300044,-117.86104750899972,1
259,33.72155230500044,-117.90713932599971,1
260,33.767070582000486,-117.79268753699972,2
261,33.76427239900045,-117.88057830799971,2
262,33.71160224200048,-117.87115833599972,2
263,33.710403020000456,-117.95119768299969,1
264,33.73752020000046,-117.82121684299972,2
265,33.842191383000454,-117.95265760399968,2
268,33.832840931000476,-117.90784756199969,2
269,33.92284337400048,-117.89508628099969,1
270,33.881392022000455,-117.89174931699972,1
271,33.86714040400045,-117.92859930899971,1
273,33.78550209600047,-117.93168860799972,2
274,33.78596266700049,-117.97861901199968,1
276,33.78424204400045,-117.84611806899971,1
277,33.786001772000475,-117.8759986719997,2
278,33.79196311900046,-117.79896606899968,2
279,33.88023190600046,-117.5384699549997,2
280,33.866280093000455,-117.5921959479997,1
281,33.88992126800048,-117.8068957049997,1
283,34.22892294200045,-119.05144866499973,2
284,34.22196224300046,-118.99052734299971,1
285,34.40013353900048,-118.91721840999969,1
287,34.20450401100044,-119.17665868899968,2
288,34.168010310000454,-119.1702671859997,2
289,34.35137388700048,-119.0743468439997,1
290,34.27895133500044,-118.6970960869997,1
292,34.43280363500048,-119.63572589899968,1
293,34.44138067600045,-119.76407736199968,1
294,34.44055078000048,-119.80468578299968,2
295,35.195230440000444,-118.83700960899972,1
296,36.14731239000048,-120.35862618999971,1
299,35.615892147000466,-118.4228567189997,1
300,36.204801158000464,-119.08748614099972,1
302,35.498464029000445,-119.2782579519997,1
305,36.34362408400045,-119.32716967899972,1
306,36.33210112900048,-119.26084751499968,1
307,35.383290968000495,-119.01863952799971,2
308,35.34269123700045,-119.02330606399971,2
309,35.388500630000465,-118.98440957599968,1
310,35.39005179700047,-118.92959733099968,2
311,35.34104013500047,-119.06289775399972,2
312,35.392780461000484,-119.1193958609997,1
314,35.114530653000486,-120.57569831999967,1
315,35.48100145100045,-120.67152741599972,2
316,34.654303325000456,-120.45574575299969,2
317,35.37802047700046,-120.84882970999968,1
319,34.95265312800046,-120.44576961999968,1
320,34.601693999000474,-120.13454991099968,1
321,35.54824041200044,-120.69792766899968,1
322,37.380663927000455,-118.42240918399972,1
324,34.68816395300047,-118.23417919999969,1
325,36.566162231000476,-118.08229953299968,1
326,35.62246179600049,-117.68225922199969,2
327,37.0713342950005,-119.44304662999969,1
328,37.101610293000476,-120.2724386599997,2
329,36.82311282100045,-119.68246946799968,1
330,36.81294116300046,-119.7110987099997,1
331,36.54063097800048,-119.39171908099968,1
332,36.997321472000465,-120.62650881399969,1
333,36.62798296900047,-119.67622569599968,2
334,36.51362242400046,-119.54894744999967,1
335,37.06084110700044,-120.84506693599968,2
336,36.94553335100045,-120.0866462249997,1
337,36.98499034600047,-120.05618773699968,1
338,37.34067249600048,-119.64173938699969,1
340,36.72578035300046,-119.5429383069997,1
341,36.57099387600044,-119.6170771359997,2
342,36.739093450000496,-119.7543097889997,1
343,36.76818326200049,-119.76287813999971,1
344,36.70329060400047,-119.81781639099972,2
345,36.82199180900045,-119.76609778999972,2
346,36.85807273500046,-119.75801607999972,1
347,36.736303956000484,-119.78558948399967,2
348,36.679853644000445,-119.7418961089997,2
352,36.71083353300048,-121.64323575599968,2
353,36.201781380000455,-121.1333059109997,1
356,36.427712975000475,-121.32677597099968,1
357,37.51720137900048,-122.28965960399972,1
358,37.579291508000495,-122.36111756499969,2
360,37.37980361500047,-122.12687831799968,1
361,37.35356412800047,-122.08848584899971,1
362,37.450861836000456,-122.18339814899969,1
363,37.379834031000485,-122.21069781899968,1
364,37.60066024500048,-122.40023999399972,1
366,37.621464131000494,-122.48581922299968,2
367,37.45527201600049,-122.26155610899968,1
368,37.62485323600049,-122.42680970299972,1
370,37.76682194500046,-122.3953388279997,1
373,37.720521567000446,-122.44326858299968,2
374,37.75941371100049,-122.43479582299972,1
376,37.743680446000496,-122.48640579799968,2
378,37.782042499000454,-122.46013589499972,2
379,37.760743282000476,-122.48127869099972,1
380,37.4451133930005,-122.1540085319997,2
381,37.433664303000455,-122.1737956879997,1
382,37.53880040100046,-122.3007176429997,2
384,37.80604431000046,-121.91160936499972,1
385,37.99907117900045,-121.8136990109997,2
386,37.95162371900045,-122.02762970199973,1
387,37.982151728000474,-122.0135475399997,1
388,37.977893622000465,-122.04099928399972,1
389,37.95857138300045,-121.9757590269997,2
390,37.953413861000456,-122.07119707199968,2
391,37.81467349100046,-121.98534845399968,1
392,37.91569052400047,-122.3062575249997,1
398,37.63573312900047,-122.10689998199967,1
400,37.893313746000445,-122.11410834699973,1
403,37.84426297800047,-122.12775600899971,1
405,38.292880451000485,-122.28639650499969,1
406,37.88017010300047,-122.17815807299968,1
407,38.01788070800046,-121.9103362789997,2
408,37.6623810480005,-121.87259990599972,1
411,37.59109254300046,-122.04430583299973,1
412,38.14105292400046,-122.24442809699968,2
413,38.103864022000494,-122.21239671599972,1
415,37.91889279300045,-122.0283162129997,2
416,38.40259184100046,-122.3611392899997,1
418,37.80136039400048,-122.21143646999968,1
421,37.81203172800048,-122.24747828999972,2
422,37.82762160700048,-122.23106720399971,2
423,37.80648315500048,-122.26912945299972,1
424,37.78889022800047,-122.19083679899973,2
425,37.754612480000446,-122.19034581299968,1
426,37.866031456000485,-122.28666589499971,1
427,37.86652244200047,-122.2621861339997,1
431,37.97138046000049,-122.51741610199969,2
433,37.94939038600046,-122.53453976899971,2
434,37.89685057900044,-122.5331059179997,1
435,38.09828069000048,-122.5808097319997,1
437,38.25221120000049,-122.62041880299972,1
439,36.976474134000455,-121.95491603499971,2
441,37.01675233600048,-121.58123687199969,1
442,36.84768382700048,-121.39007835599972,1
444,37.24269262200045,-121.95783587899967,1
445,37.43341229300046,-121.89473770899968,1
446,37.12824083200047,-121.64723750599973,2
447,37.34868034100049,-121.95376895399971,1
448,37.392512756000485,-121.95914807099967,1
452,37.34293189900046,-121.8848267519997,1
453,37.35225193600047,-121.85195678499969,2
454,37.30971433200045,-121.96256758999971,2
455,37.306833593000476,-121.80983630199972,1
456,37.25747433100048,-121.92301934999972,2
458,37.36879337100049,-121.82170685599971,2
460,37.30792418900046,-121.99735804899973,1
461,37.95928396400046,-121.2887788969997,1
462,37.95642060500046,-121.31052999499968,1
466,38.02105256200048,-121.2972299329997,2
468,38.12750085200048,-121.30681935999968,2
469,38.191363743000466,-120.66105595299967,1
470,37.34675115900046,-120.60008683599972,1
471,37.58858113000048,-120.95151956999968,1
472,37.37999045000049,-120.72347630199971,1
474,37.47888277600049,-119.9076797939997,1
476,37.32844130500047,-120.49543737799968,1
479,37.700860417000456,-121.02346851699969,1
480,37.31764396700049,-121.02348589599973,1
481,37.76676111500046,-120.84488878999969,1
482,37.74397156100048,-121.13159832299971,1
483,37.729163783000445,-120.94120887299971,1
484,37.9913631390005,-120.3490063479997,2
485,37.73856202900049,-121.43297659399968,2
487,37.521281340000485,-120.8490382709997,1
488,38.47963313200046,-122.7480967889997,1
489,38.378772520000496,-122.5870361259997,1
491,38.410191255000484,-122.7332976999997,1
492,38.46037172300049,-122.64228721599972,2
493,38.958900274000484,-122.63950641199972,1
494,38.79887372100046,-123.01443693699969,1
495,38.34694101000048,-122.5147873739997,1
496,39.438210866000475,-123.7908894199997,1
497,38.61715255700045,-122.86715862999972,2
498,39.05580258700047,-122.91709577799969,2
499,38.39488380100045,-122.8430395039997,2
501,39.15069316200049,-123.20380965599969,2
502,39.42593188100045,-123.36390572899973,1
503,40.7927924010005,-124.15821618499973,2
504,40.763094288000445,-124.16302610499969,2
505,41.77789204700048,-124.18144892899971,1
506,40.58449283700048,-124.14303907999971,1
507,40.07575352300046,-123.7751474639997,1
508,38.984162136000464,-121.08980805999971,1
511,38.69217342200045,-121.27285879699969,1
512,38.55328097500046,-121.75728780499969,2
513,38.55143000300046,-121.7107093459997,1
514,38.421992290000446,-121.36290903599968,1
515,38.6544327040005,-121.26269582899971,1
516,38.673081467000486,-121.15349715099973,1
517,38.266354193000495,-121.29883758499972,1
518,38.35559191600049,-120.76086941899968,1
519,38.887072988000455,-121.29146845599968,1
522,38.60301390900048,-121.28309997499969,1
523,38.34540287800047,-121.95893950999971,1
524,38.37528348100045,-121.99110993199969,1
525,38.565820662000476,-121.54388720499969,1
527,38.57979420000049,-121.4937284619997,1
529,38.550400237000474,-121.45904662799973,1
530,38.56899251600049,-121.44038917399968,2
532,38.47833397600044,-121.44266595699969,2
533,38.516961075000495,-121.44405635899972,1
535,38.496252778000496,-121.53017871299971,2
536,38.640871942000445,-121.44308742199968,2
537,38.660963247000495,-121.34315664099972,2
538,39.16044335400045,-121.56345710999972,1
540,39.72588064500047,-121.81731840099968,2
541,39.21020235700047,-122.01087970699967,1
543,39.359153491000484,-121.6955974169997,2
544,39.266613564000465,-121.66556908399969,1
547,39.93766055800046,-120.9150475939997,1
548,39.145283631000495,-122.17105833399972,1
549,39.52239100200046,-122.19828848299971,1
553,40.61803193500049,-122.35252748899973,1
554,40.45696258000049,-122.31797600499971,1
555,40.307064235000496,-121.23192884499969,1
556,41.05597372900047,-121.48698935799968,1
557,40.17913423900046,-122.2455969029997,2
558,40.735151558000496,-122.94585971399971,1
559,41.45600100500047,-122.38445893399972,1
560,41.48728069900045,-120.5457090919997,1
561,41.52676376500045,-120.17180833299972,1
562,39.81859002800047,-120.46575664499971,1
563,40.4325610300005,-120.64955906799969,1
564,38.9150417890005,-119.9945190739997,1
